X[m],Y[m],Z[m],Magnitude
28.68279409,1995.273518,-2266,-0.33
-32.32882561,1857.230676,-2229,-0.36
8.677872466,1936.255534,-2244,-0.34
12.68073927,1971.265796,-2271,-0.37
4.676952435,1925.252165,-2270,-0.38
86.68852871,2061.29544,-2271,-0.37
305.7125921,2342.386765,-2226,-0.27
266.7043813,2243.356597,-2209,-0.37
7.677459921,1931.254045,-2292,-0.38
-7.324266604,1911.247514,-2308,-0.45
19.68127347,1977.267883,-2299,-0.39
3.680110127,1964.263318,-2317,-0.39
-41.32888894,1857.230201,-2314,-0.42
-50.33155262,1825.220519,-2302,-0.42
-20.32679245,1881.238209,-2303,-0.37
-25.32812669,1865.233345,-2302,-0.34
-0.321621287,1943.257076,-2307,-0.4
-7.32475361,1905.24579,-2293,-0.33
9.675445397,1906.246968,-2193,-0.34
-6.324259681,1911.247566,-2307,-0.33
-12.32413886,1913.247827,-2315,-0.34
97.68633496,2033.287978,-2310,-0.36
4.676952435,1925.252165,-2270,-0.34
-27.32830315,1863.232665,-2243,-0.34
-11.32591782,1891.241556,-2285,-0.35
-48.33129464,1828.221488,-2291,-0.32
-4.325382098,1897.243648,-2309,-0.38
-1.32479316,1904.245817,-2244,-0.35
284.7084394,2292.371471,-2282,-0.34
6.677453043,1931.253993,-2251,-0.36
-34.32843355,1862.232008,-2320,-0.4
0.67724947,1929.253105,-2282,-0.43
-10.3257485,1893.242183,-2216,-0.39
88.68902767,2067.297263,-2244,-0.4
-26.32772766,1870.23473,-2257,-0.34
-37.32886079,1857.230412,-2304,-0.43
-11.3249437,1903.245005,-2280,-0.33
-49.33154552,1825.220572,-2301,-0.38
-41.33156992,1824.220709,-2251,-0.44
-36.32942237,1850.228451,-2276,-0.49
-41.32929515,1852.228763,-2254,-0.49
-42.33011463,1842.225833,-2298,-0.36
-3.324644713,1906.246287,-2211,-0.45
-3.321804162,1941.256345,-2256,-0.46
-31.32792515,1868.233892,-2279,-0.47
-24.32657678,1884.238861,-2298,-0.34
-13.32463285,1907.24605,-2259,-0.31
127.6642921,1758.210764,-2294,-0.4
-40.32863819,1860.231117,-2292,-0.4
4.676952435,1925.252165,-2270,-0.42
-19.32483682,1905.245161,-2286,-0.43
-0.325273142,1898.244145,-2251,-0.45
4.677033579,1926.252452,-2269,-0.45
-2.322365396,1934.254385,-2334,-0.41
-13.32471404,1906.245763,-2290,-0.42
-14.32650699,1884.239386,-2260,-0.41
-27.32732862,1875.236115,-2265,-0.39
18.68045558,1967.264959,-2264,-0.43
-9.325741542,1893.242236,-2243,-0.45
-16.32660214,1883.238994,-2269,-0.38
-5.325064395,1901.244745,-2244,-0.43
-13.32560702,1895.242601,-2221,-0.38
-6.324259681,1911.247566,-2242,-0.4
-11.32543076,1897.243281,-2270,-0.48
-34.32835232,1863.232296,-2318,-0.49
4.676952435,1925.252165,-2270,-0.44
-5.324820903,1904.245607,-2289,-0.21
-50.33155262,1825.220519,-2302,-0.49
-44.3310225,1831.222563,-2322,-0.49
6.67631712,1917.249971,-2246,-0.45
278.7080805,2288.370033,-2211,-0.45
-44.33086,1833.223139,-2320,-0.49
-13.3248764,1904.245188,-2278,-0.48
-5.324820903,1904.245607,-2289,-0.49
-14.32658817,1883.239099,-2320,-0.44
-36.32885376,1857.230465,-2302,-0.47
-10.32428737,1911.247357,-2308,-0.47
1.679203893,1953.260053,-2314,-0.43
-6.325396001,1897.243543,-2256,-0.41
77.68701162,2043.289817,-2290,-0.48
271.705218,2253.3597,-2266,-0.49
-36.32974729,1846.227301,-2324,-0.37
278.705664,2258.361474,-2232,-0.49
287.7074107,2279.367912,-2274,-0.39
4.678412979,1943.257336,-2285,-0.38
-0.323406629,1921.250754,-2315,-0.4
-14.32520806,1900.243986,-2293,-0.37
-9.324280447,1911.247409,-2309,-0.43
-32.32858194,1860.231538,-2317,-0.4
-53.33198028,1820.218922,-2324,-0.45
-15.32594567,1891.241346,-2285,-0.32
-6.3232857,1923.251015,-2299,-0.43
6.676803945,1923.251695,-2269,-0.47
-63.33741658,1754.199396,-2319,-0.34
271.7063459,2267.363694,-2297,-0.48
-26.32862096,1859.231567,-2286,-0.45
-24.32795726,1867.233973,-2295,-0.48
-22.32599442,1891.240979,-2288,-0.37
-7.32475361,1905.24579,-2296,-0.44
-14.32415269,1913.247722,-2310,-0.47
271.7080378,2288.369687,-2247,-0.49
-30.32759327,1872.235095,-2285,-0.47
-31.32800637,1867.233604,-2261,-0.4
-53.33198028,1820.218922,-2323,-0.1
-44.3310225,1831.222563,-2322,-0.11
-57.33314662,1806.214681,-2313,-0.46
-19.32792218,1867.234236,-2267,-0.42
-20.32622408,1888.240221,-2282,-0.4
6.678426687,1943.25744,-2282,-0.41
-33.33005101,1842.226309,-2269,-0.44
19.68030017,1965.264436,-2266,-0.35
272.7060298,2263.362603,-2241,-0.34
271.7052986,2254.359985,-2260,-0.37
-1.322764293,1929.253001,-2279,-0.39
280.7064818,2268.364427,-2249,-0.37
269.7056085,2258.361027,-2238,-0.38
-36.32893499,1856.230177,-2304,-0.39
-224.3424223,1707.177193,-2277,-0.42
-5.325064395,1901.244745,-2259,-0.46
-6.323772691,1917.249291,-2201,-0.49
-0.323893546,1915.24903,-2195,-0.49
284.7082783,2290.370901,-2243,-0.38
-10.3257485,1893.242183,-2215,-0.43
-10.32485559,1904.245345,-2272,-0.48
84.68746293,2048.29161,-2237,-0.46
-7.324266604,1911.247514,-2246,-0.45
1.676039132,1914.248847,-2259,-0.35
-11.32486252,1904.245293,-2279,-0.46
6.677371906,1930.253706,-2248,-0.46
1.674335012,1893.242813,-2223,-0.46
4.675410741,1906.246706,-2217,-0.48
304.7125861,2342.386716,-2228,-0.47
-245.3470693,1652.160157,-2229,-0.49
13.67896139,1949.259529,-2263,-0.47
-8.325328733,1898.243725,-2269,-0.43
309.7138233,2357.391237,-2235,-0.41
305.7141214,2361.392182,-2232,-0.46
267.7039846,2238.35522,-2260,-0.46
318.7172564,2399.403648,-2258,-0.48
306.7154152,2377.396792,-2243,-0.45
-35.32827812,1864.232531,-2272,-0.44
77.68717359,2045.290391,-2264,-0.49
-10.32542381,1897.243333,-2272,-0.2
258.7034451,2232.353058,-2210,-0.45
-6.324259681,1911.247566,-2244,-0.46
285.7092508,2302.374373,-2272,-0.48
-46.33079293,1834.22332,-2266,-0.43
-48.33153841,1825.220625,-2282,-0.3
-53.33198028,1820.218922,-2322,-0.25
-30.32791814,1868.233944,-2258,-0.42
3.676052963,1914.248952,-2257,-0.45
11.67773081,1934.255116,-2263,-0.47
6.677371906,1930.253706,-2248,-0.46
-0.324461613,1908.247019,-2221,-0.44
5.678906666,1949.259112,-2256,-0.44
272.7055464,2257.360891,-2245,-0.37
-48.33210721,1818.218611,-2312,-0.42
6.678264413,1941.256866,-2303,-0.49
134.6773627,1919.257238,-2410,-0.49
7.677459921,1931.254045,-2287,-0.45
287.7073302,2278.367627,-2230,-0.45
274.7064449,2268.364129,-2259,-0.47
-13.32576938,1893.242026,-2238,-0.48
292.7087297,2295.372723,-2253,-0.42
241.7015654,2210.345927,-2307,-0.44
-205.3395899,1740.187749,-2311,-0.38
-277.3268729,1902.230769,-2353,-0.36
-221.3418289,1714.179377,-2335,-0.37
-223.3431497,1698.174646,-2299,-0.29
-211.3397152,1739.187138,-2306,-0.33
3.675403809,1906.246653,-2218,-0.42
-56.33590282,1772.20495,-2358,-0.32
268.7056023,2258.360977,-2234,-0.4
17.67801538,1937.25629,-2198,-0.38
-27.32740983,1874.235828,-2231,-0.45
2.676451779,1919.250336,-2211,-0.42
158.6740531,1876.246188,-2390,-0.33
284.7084394,2292.371471,-2279,-0.29
271.7052986,2254.359985,-2265,-0.35
276.7062156,2265.363372,-2250,-0.35
280.7059986,2262.362715,-2278,-0.37
278.7071945,2277.366895,-2280,-0.3
-258.3488008,1632.153666,-2253,-0.34
278.7067112,2271.365183,-2204,-0.33
2.675153439,1903.245739,-2205,-0.34
285.7075596,2281.368383,-2249,-0.32
289.7077451,2283.369152,-2200,-0.34
-255.3482063,1639.155854,-2316,-0.26
269.7039971,2238.35532,-2261,-0.34
275.7029871,2225.35191,-2267,-0.31
-4.325219776,1899.244223,-2190,-0.35
296.7131822,2350.388604,-2239,-0.34
-246.34626,1662.162994,-2311,-0.45
282.7076217,2282.36852,-2303,-0.42
277.7079133,2286.369413,-2236,-0.44
-260.3493061,1626.151822,-2319,-0.42
-225.3430012,1700.175116,-2330,-0.45
-241.3437726,1692.171939,-2338,-0.39
271.7052986,2254.359985,-2261,-0.42
279.7059118,2261.36238,-2278,-0.41
279.7083283,2291.370939,-2180,-0.45
278.7077583,2284.368892,-2262,-0.33
-80.33794659,1749.197046,-2346,-0.24
-261.349477,1624.151189,-2326,-0.46
291.7104146,2316.378662,-2300,-0.45
-274.350556,1612.147007,-2312,-0.49
-246.3436462,1694.172248,-2290,-0.48
282.7082661,2290.370802,-2243,-0.45
-294.3552874,1556.129702,-2330,-0.41
-262.3486674,1634.154027,-2295,-0.4
-254.3477903,1644.157355,-2268,-0.47
-240.3456436,1669.165344,-2298,-0.45
-226.344478,1682.169859,-2293,-0.42
-229.3437655,1691.172299,-2275,-0.38
287.7071692,2276.367056,-2219,-0.43
87.66027785,1712.195438,-2365,-0.4
281.7080183,2287.369896,-2246,-0.31
-260.3497964,1620.150086,-2241,-0.4
-214.3401452,1734.185533,-2377,-0.38
-133.342241,1701.180367,-2244,-0.13
-246.3472402,1650.159525,-2297,-0.42
-249.3463641,1661.162543,-2337,-0.39
-77.33930724,1732.192313,-2392,-0.38
-222.3412648,1721.181346,-2287,-0.46
-234.3467421,1655.161622,-2279,0.03
-275.3505636,1612.146953,-2308,-0.46
-97.34075516,1716.18663,-2313,-0.17
293.7102656,2314.378191,-2295,-0.18
-240.3445819,1682.169102,-2286,-0.17
-79.33558091,1778.20545,-2370,-0.2
-62.33440166,1791.210098,-2323,-0.16
-58.33380399,1798.212325,-2300,-0.04
394.6582713,1659.196885,-2334,-0.06
391.6576867,1652.194732,-2308,-0.23
-47.36956188,1357.086047,-2372,-0.17
-255.3479612,1642.156722,-2321,-0.27
295.7119685,2335.384278,-2283,-0.23
-223.3368641,1775.196898,-2329,-0.21
244.697311,2157.330944,-2286,-0.19
240.6963179,2145.327315,-2237,-0.18
245.6971562,2155.330423,-2248,-0.21
130.6635051,1748.208061,-2320,-0.19
291.7119445,2335.384081,-2284,-0.24
135.6633796,1746.207756,-2297,-0.26
-254.3481171,1640.156198,-2317,-0.23
267.7045487,2245.357218,-2247,-0.23
-137.3410488,1716.184477,-2269,-0.3
-244.3448566,1679.168018,-2305,-0.23
-60.37202476,1328.076968,-2340,-0.26
-201.3353184,1792.202983,-2329,-0.22
-226.3401512,1735.185177,-2308,-0.23
-235.3440548,1688.171107,-2298,-0.22
-95.33960145,1730.19077,-2311,-0.25
-148.3460994,1655.16629,-2297,-0.18
387.6582996,1660.19679,-2293,-0.16
-232.3433794,1696.173582,-2264,-0.16
-220.3366792,1777.197636,-2286,-0.2
294.7113989,2328.382232,-2318,-0.17
291.7104951,2317.378947,-2300,-0.05
296.7118135,2333.383756,-2290,-0.25
-48.37095159,1340.081101,-2329,-0.26
286.7094985,2305.375278,-2290,-0.31
-62.37130937,1337.079445,-2319,-0.26
252.6999416,2189.340483,-2263,-0.22
297.7119806,2335.384376,-2275,-0.28
-240.3440102,1689.171126,-2265,-0.23
283.7103662,2316.378268,-2283,-0.23
-230.3421399,1711.178025,-2280,-0.2
-133.3411008,1715.184404,-2306,-0.25
293.7109098,2322.380472,-2278,-0.13
-100.3410213,1713.185604,-2312,-0.21
-103.3413688,1709.18429,-2308,-0.21
-257.3472408,1651.159216,-2291,-0.07
-150.3474995,1638.161278,-2267,-0.09
-60.37153698,1334.078695,-2347,-0.2
140.6513676,1597.165369,-2304,-0.1
-53.33198028,1820.218922,-2324,-0.26
-57.33225258,1817.217846,-2254,-0.27
-123.3414345,1710.183501,-2269,-0.21
-44.33012877,1842.225728,-2299,-0.18
-148.3428404,1695.177828,-2301,-0.25
-171.3487169,1625.156384,-2326,-0.27
136.6532782,1621.172021,-2301,-0.28
297.7116585,2331.383235,-2303,-0.19
399.657666,1651.194881,-2286,-0.23
296.7128602,2346.387464,-2294,-0.22
-90.33810063,1748.196223,-2295,-0.28
-251.3489115,1630.153469,-2285,-0.23
102.654722,1642.176186,-2334,-0.23
-253.3480279,1641.156541,-2315,-0.29
-164.3485012,1627.157343,-2282,-0.32
-157.3494264,1615.154262,-2267,-0.27
-25.32853273,1860.231908,-2244,-0.3
-224.3409529,1725.182395,-2291,-0.27
-44.33094125,1832.222851,-2324,-0.24
316.7159572,2383.398991,-2249,-0.24
-144.3473729,1639.161893,-2300,-0.31
-148.3488695,1621.156484,-2257,-0.12
308.7131734,2349.388908,-2301,-0.23
-143.3472025,1641.162524,-2247,-0.23
-96.34074782,1716.186684,-2314,-0.16
-104.3408065,1716.186253,-2347,-0.17
131.6601154,1706.196088,-2309,-0.1
-113.3419308,1703.182022,-2329,-0.15
-151.3466107,1649.164397,-2310,-0.2
321.713573,2353.390685,-2307,-0.19
-144.3453363,1664.169103,-2288,-0.24
-146.3453512,1664.168995,-2242,-0.25
-101.3403777,1721.187855,-2292,-0.22
-157.347878,1634.159744,-2251,-0.2
-144.3475359,1637.161316,-2236,-0.22
-149.3461883,1654.165948,-2299,-0.29
368.6522103,1586.174702,-2372,-0.27
-95.33927601,1734.191922,-2300,-0.23
-108.3392895,1735.191512,-2328,-0.2
-92.33933546,1733.191795,-2299,-0.15
-74.33513831,1783.207156,-2317,-0.18
-62.33448295,1790.20981,-2322,-0.19
-79.33598753,1773.20401,-2306,0.39
-85.33912166,1735.192747,-2273,-0.09
293.7108293,2321.380187,-2279,-0.26
-73.33553767,1778.20577,-2329,0.22
-75.3361213,1771.203648,-2331,-0.12
-74.33424387,1794.210323,-2346,-0.29
-127.3450468,1666.170601,-2258,-0.24
401.6596083,1675.201814,-2323,-0.24
-241.3441809,1687.170494,-2271,-0.21
151.6689118,1813.227789,-2349,-0.24
-90.33915816,1735.192479,-2332,-0.33
252.7000222,2190.340769,-2268,-0.28
393.6586655,1664.198253,-2311,-0.34
-225.3424297,1707.177139,-2270,-0.41
-222.342979,1700.175278,-2240,-0.37
-724.3745593,1363.049534,-2369,-0.34
-50.37104913,1339.0807,-2333,-0.34
-54.33247502,1814.217142,-2344,-0.37
-233.3422437,1710.177575,-2315,-0.39
-239.3433495,1697.173493,-2296,-0.35
-141.3474319,1638.161768,-2303,-0.34
-148.3480548,1631.159368,-2281,-0.34
120.6500833,1583.160265,-2329,-0.36
-222.3409383,1725.182502,-2287,-0.39
123.6509152,1593.163294,-2295,-0.37
-53.33198028,1820.218922,-2324,-0.19
292.7107427,2320.379852,-2274,-0.21
-52.33181063,1822.21955,-2317,-0.21
85.64269056,1495.13312,-2321,-0.21
294.7116405,2331.383088,-2297,-0.15
293.7108293,2321.380187,-2277,-0.14
-83.3367484,1764.201205,-2352,-0.17
259.7030484,2227.351681,-2297,-0.16
288.7107186,2320.379655,-2280,-0.2
280.709301,2303.374411,-2317,-0.17
281.7091459,2301.37389,-2310,-0.21
-24.32811967,1865.233398,-2300,-0.24
-41.32807653,1867.233077,-2341,-0.16
139.6498236,1578.159875,-2257,-0.15
-25.327071,1878.237083,-2314,-0.16
285.7115058,2330.38236,-2306,-0.2
-6.3232857,1923.251015,-2262,-0.18
-126.341538,1709.183051,-2275,-0.19
-153.3474405,1639.161404,-2283,-0.21
-155.3480259,1632.159275,-2279,-0.16
-247.3485546,1634.154844,-2320,-0.17
-146.3427442,1696.178224,-2273,-0.2
-226.3424371,1707.177085,-2272,-0.23
-149.3486326,1624.157295,-2253,-0.23
-143.348343,1627.158487,-2252,-0.22
-151.347344,1640.161801,-2270,-0.21
-182.3543451,1557.136154,-2340,-0.22
61.63885684,1450.118881,-2291,-0.22
236.6953245,2133.323686,-2229,-0.19
-151.3482403,1629.158628,-2273,-0.24
70.63933297,1455.120817,-2301,-0.22
-131.3392131,1738.191143,-2292,-0.19
-141.3457212,1659.167824,-2278,-0.22
288.7113628,2328.381937,-2295,-0.24
-123.341923,1704.181771,-2340,-0.23
-132.3447583,1670.171484,-2242,-0.2
-240.3440919,1688.170837,-2269,-0.19
-44.3708378,1341.081615,-2307,0.01
-207.3375645,1765.194864,-2267,-0.16
-53.33198028,1820.218922,-2324,-0.21
-42.33092707,1832.222957,-2318,-0.2
-56.33281437,1810.215885,-2297,-0.2
-56.33281437,1810.215885,-2310,-0.18
-139.3464394,1650.165337,-2265,-0.2
-142.345077,1667.170077,-2262,-0.18
-154.3470406,1644.162792,-2291,-0.13
-149.3456995,1660.167678,-2303,-0.23
-77.33581046,1775.204693,-2294,-0.16
-140.3442476,1677.173069,-2251,-0.12
403.6593822,1672.201069,-2307,-0.26
400.6586372,1663.198347,-2311,-0.31
-105.3413022,1710.184471,-2304,-0.26
395.6587607,1665.198645,-2314,-0.24
394.658191,1658.196601,-2335,-0.32
394.6582713,1659.196885,-2333,-0.2
-42.32978966,1846.226984,-2292,-0.27
-37.32975435,1846.227248,-2290,-0.21
245.6971562,2155.330423,-2248,-0.23
-44.33012877,1842.225728,-2301,-0.28
249.6983104,2169.334622,-2264,-0.29
-42.32978966,1846.226984,-2290,-0.21
-38.32854289,1861.23151,-2289,-0.23
287.7115178,2330.382458,-2302,-0.23
260.699428,2182.338887,-2243,-0.25
119.6496712,1578.158778,-2231,-0.34
-26.32602228,1891.240769,-2289,-0.34
-22.32631922,1887.239829,-2294,-0.33
-22.32640042,1886.239541,-2303,-0.29
289.7096778,2307.375997,-2268,-0.29
291.710173,2313.377807,-2227,-0.33
293.7110708,2324.381042,-2251,-0.23
262.6993601,2181.338702,-2239,-0.21
123.6513197,1598.164726,-2304,-0.21
128.6502251,1584.16099,-2305,-0.26
-223.3409456,1725.182448,-2288,-0.27
-230.3415684,1718.180049,-2249,-0.22
-267.3483781,1638.154912,-2332,-0.26
-294.3552874,1556.129702,-2327,-0.24
316.7130603,2347.38873,-2324,-0.22
-224.3439734,1688.171702,-2211,-0.27
-230.3429564,1701.175135,-2266,-0.23
-158.3483745,1628.157958,-2284,-0.25
293.712037,2336.384465,-2282,-0.27
143.6646505,1761.212479,-2345,-0.22
-226.3417023,1716.179686,-2259,-0.23
131.663755,1751.208974,-2317,-0.18
300.7119181,2334.384238,-2282,-0.17
-128.3390284,1740.19188,-2296,-0.11
-152.3446626,1673.171266,-2330,-0.15
-145.3451808,1666.169626,-2309,-0.17
-147.3448698,1670.170671,-2285,-0.15
-121.337919,1753.196003,-2286,-0.14
299.7103825,2315.378772,-2265,-0.26
293.7109098,2322.380472,-2278,-0.24
395.6575559,1650.19438,-2310,-0.28
290.7099254,2310.376902,-2324,-0.28
287.7113568,2328.381888,-2317,-0.24
303.7133045,2351.389233,-2265,-0.18
-167.349828,1611.152562,-2299,-0.19
-159.349523,1614.153864,-2276,-0.24
-165.3499759,1609.152094,-2294,-0.23
-174.3501255,1608.151314,-2318,-0.19
292.7089713,2298.373578,-2307,-0.27
113.6494636,1576.157876,-2324,-0.28
-140.3412337,1714.183739,-2271,-0.34
-146.3483656,1627.158323,-2289,-0.34
306.7139664,2359.39166,-2229,-0.28
310.714795,2369.394707,-2243,-0.31
-131.3401089,1727.187971,-2281,-0.37
303.7124996,2341.386382,-2229,-0.34
341.7213316,2448.418725,-2235,-0.3
137.6648497,1764.213017,-2311,-0.39
302.7133791,2352.389469,-2261,-0.33
-148.3470771,1643.162829,-2273,-0.28
284.7083588,2291.371186,-2281,-0.34
279.7090532,2300.373506,-2252,-0.38
277.7079939,2287.369698,-2237,-0.43
-169.3500877,1608.151587,-2292,-0.34
142.6650476,1766.213857,-2304,-0.29
290.7099254,2310.376902,-2250,-0.36
398.658542,1662.197955,-2316,-0.28
400.6587978,1665.198916,-2286,-0.36
-159.347078,1644.16252,-2272,-0.31
399.6598344,1678.202559,-2309,-0.25
413.6586534,1662.198767,-2330,-0.26
292.7096154,2306.37586,-2276,-0.27
253.6986582,2173.335966,-2254,-0.27
398.6593452,1672.200798,-2339,-0.28
-126.3435737,1684.175844,-2241,-0.14
-238.3413822,1721.180485,-2340,-0.19
126.6506953,1590.162599,-2357,-0.25
290.7098449,2309.376617,-2249,-0.26
295.708748,2295.372871,-2242,-0.28
286.708371,2291.371285,-2229,-0.32
-132.3445954,1672.17206,-2238,-0.23
295.711888,2334.383992,-2280,-0.24
141.6559842,1654.181741,-2297,-0.24
92.64395967,1510.137807,-2289,-0.3
288.7089469,2298.37338,-2199,-0.31
293.7101046,2312.37762,-2310,-0.21
290.7104085,2316.378613,-2302,-0.27
-76.33653511,1766.202155,-2240,-0.29
285.7093313,2303.374658,-2294,-0.32
285.7093313,2303.374658,-2272,-0.3
290.7100864,2312.377472,-2319,-0.32
298.7121476,2337.384995,-2269,-0.31
-162.3499532,1609.152258,-2243,-0.27
-182.3501046,1609.151166,-2279,-0.31
-180.3495186,1616.153295,-2297,-0.29
287.7091824,2301.374187,-2202,-0.31
292.7096154,2306.37586,-2279,-0.32
299.7127171,2344.387041,-2293,-0.3
-135.344862,1669.171033,-2241,-0.36
-232.343706,1692.172426,-2224,-0.28
299.7119926,2335.384474,-2305,-0.3
-271.3504516,1613.147461,-2330,-0.28
291.7097704,2308.376381,-2325,-0.32
-51.37121983,1337.080068,-2337,-0.33
-65.37230949,1325.075821,-2336,-0.36
-55.3723904,1323.075813,-2307,-0.41
-53.37147995,1334.079091,-2317,-0.41
289.7105635,2318.379134,-2298,-0.32
-261.3491502,1628.152346,-2308,-0.35
403.6589807,1667.199647,-2317,-0.27
290.7099254,2310.376902,-2250,-0.21
397.6584543,1661.197616,-2338,-0.32
300.7119181,2334.384238,-2260,-0.35
289.710483,2317.378849,-2299,-0.36
133.6637695,1751.209081,-2306,-0.36
431.6648857,1738.221335,-2306,-0.33
294.7140559,2361.391643,-2315,-0.34
-48.37103286,1339.080813,-2331,-0.37
-48.37103286,1339.080813,-2330,-0.4
-49.36998444,1352.084496,-2310,-0.37
121.6500909,1583.16032,-2330,-0.35
279.7080867,2288.370083,-2203,-0.41
397.6582133,1658.196763,-2343,-0.35
301.7123266,2339.385713,-2251,-0.36
134.6532632,1621.171912,-2311,-0.46
394.6574681,1649.194041,-2311,-0.39
389.6573505,1648.193485,-2326,-0.49
126.650129,1583.160594,-2344,-0.47
393.6585852,1663.197968,-2316,-0.42
403.6592216,1670.2005,-2348,-0.45
-740.381722,1278.02374,-2351,-0.35
141.6643126,1757.211227,-2254,-0.39
124.6501947,1584.160771,-2304,-0.45
137.6640411,1754.210154,-2268,-0.15
395.6582788,1659.196939,-2326,-0.3
397.6576511,1651.194773,-2302,-0.24
398.658542,1662.197955,-2318,-0.3
397.6589362,1667.199322,-2359,-0.36
396.6595713,1675.201543,-2334,-0.34
375.6545136,1614.183052,-2301,-0.39
-61.37390282,1305.070293,-2360,-0.43
404.6604335,1685.204819,-2310,-0.46
122.6485614,1564.154933,-2351,-0.43
-720.3807291,1288.02781,-2334,-0.19
119.650723,1591.162502,-2326,-0.31
119.6494285,1575.157919,-2320,-0.31
128.650306,1585.161276,-2303,-0.26
122.6520402,1607.167249,-2322,-0.27
116.6492438,1573.157182,-2318,-0.29
149.6564481,1659.183606,-2339,-0.28
121.6507382,1591.162611,-2321,-0.34
394.6574681,1649.194041,-2314,-0.38
399.6588707,1666.199146,-2289,-0.35
394.6577091,1652.194894,-2287,-0.34
408.6578936,1653.195938,-2316,-0.35
401.6601705,1682.203804,-2305,-0.31
-52.36943981,1359.08634,-2331,-0.37
-67.37305763,1316.073118,-2321,-0.4
89.64288371,1497.133915,-2321,-0.24
395.6579575,1655.195802,-2344,-0.35
394.658191,1658.196601,-2337,-0.44
397.6574101,1648.19392,-2312,-0.46
118.6498254,1580.159296,-2388,-0.4
-139.3853784,1172.027508,-2325,-0.37
129.651446,1599.16534,-2334,-0.38
-45.37052087,1345.082709,-2355,-0.41
-24.36360909,1428.107758,-2301,-0.41
127.6505411,1588.162081,-2312,-0.43
396.6574027,1648.193865,-2312,-0.39
401.6576809,1651.19499,-2288,-0.4
397.657892,1654.195626,-2308,-0.43
390.6581612,1658.196384,-2347,-0.4
397.6584543,1661.197616,-2320,-0.37
404.6582654,1658.197143,-2301,-0.33
388.6547722,1616.184329,-2308,-0.34
-720.3871796,1210.004982,-2301,-0.26
127.6502175,1584.160935,-2307,-0.29
-127.3839734,1188.032814,-2325,-0.38
379.6542223,1610.182132,-2288,-0.37
377.6540465,1608.181454,-2321,-0.33
409.6615142,1698.208784,-2347,-0.37
-520.3230531,1969.23753,-2382,-0.2
-556.3335902,1844.199222,-2275,-0.25
-664.3422824,1748.165447,-2307,-0.2
-538.3300062,1886.212412,-2312,-0.19
-541.3312617,1871.207883,-2309,-0.26
-536.331062,1873.208729,-2324,-0.19
367.6525242,1590.175786,-2317,-0.23
371.65159,1578.17259,-2323,-0.25
-542.3335733,1843.199672,-2304,-0.25
-494.3226291,1972.239754,-2411,-0.3
-547.3334441,1845.19999,-2289,-0.35
-486.3125488,2094.275669,-2302,-0.34
-494.3123546,2097.276133,-2335,-0.35
-510.3238894,1958.234847,-2393,-0.31
-534.3293199,1894.214953,-2279,-0.4
-698.3382335,1800.178835,-2339,-0.38
-761.348702,1679.140025,-2306,-0.37
380.6552745,1623.185885,-2317,-0.38
-524.3276871,1913.221012,-2272,-0.26
-492.3120128,2101.277399,-2315,-0.34
-710.35477,1601.119964,-2327,-0.42
-548.3325457,1856.203143,-2307,-0.37
-536.3305683,1879.210477,-2281,-0.23
-536.3307328,1877.209895,-2281,-0.19
-543.3331688,1848.201076,-2283,-0.18
-490.312575,2094.275464,-2259,-0.22
-565.3339834,1840.19758,-2346,-0.25
-537.331069,1873.208677,-2324,-0.39
-545.3312899,1871.207672,-2322,-0.36
-549.3317296,1866.206004,-2338,-0.26
-543.3321812,1860.204573,-2365,-0.39
376.6529139,1594.177416,-2326,-0.34
377.6536447,1603.180031,-2301,-0.41
381.6530321,1595.177974,-2285,-0.35
378.6534916,1601.179517,-2326,-0.34
380.6534263,1600.179342,-2304,-0.42
-507.3223066,1977.240534,-2387,-0.35
-492.312095,2100.277108,-2315,-0.34
-492.3120128,2101.277399,-2316,-0.34
-538.3300062,1886.212412,-2315,-0.4
-548.3308171,1877.209263,-2274,-0.42
-714.3527336,1626.127061,-2357,-0.39
-496.3135185,2083.271957,-2305,-0.4
-564.3363645,1811.189178,-2292,-0.42
-541.3301918,1884.211671,-2316,-0.4
-498.3119698,2102.277384,-2302,-0.34
-564.3358704,1817.190927,-2308,-0.37
-485.3127065,2092.275138,-2304,-0.35
-553.3351332,1825.193843,-2297,-0.25
-527.3247462,1949.23134,-2355,-0.41
-530.3297034,1889.213706,-2316,-0.37
-540.3300202,1886.212306,-2312,-0.35
-486.3116448,2105.278869,-2288,-0.4
-532.3290591,1897.215932,-2274,-0.39
-530.3265769,1927.224775,-2382,-0.29
-536.3311443,1872.208438,-2324,-0.34
-541.3312617,1871.207883,-2309,-0.32
-483.3127756,2091.274949,-2367,-0.29
-579.3365543,1810.188089,-2321,-0.34
-487.3126375,2093.275327,-2302,-0.37
-541.3336485,1842.199434,-2302,-0.33
-537.3293409,1894.214795,-2280,-0.35
-553.3341452,1837.197341,-2314,-0.37
-485.3127065,2092.275138,-2302,-0.37
-484.3117961,2103.278389,-2288,-0.36
-598.3411413,1756.171322,-2331,-0.36
-525.3257197,1937.227949,-2346,-0.33
-550.3323129,1859.203911,-2324,-0.35
-499.3175663,2034.257541,-2283,-0.3
-545.3312899,1871.207672,-2322,-0.24
-492.3120128,2101.277399,-2315,-0.14
-575.3361138,1815.18976,-2335,-0.18
